weights,Stem,Meaning,Frequency,row_number,label
0.15000000000000002,Familiar,Original,Frequent,1,Original Frequent
0.1999166666666667,Familiar,Original,Frequent,2,Original Frequent
0.2904083333333334,Familiar,Original,Frequent,3,Original Frequent
0.31839618333333336,Familiar,Original,Frequent,4,Original Frequent
0.40832424375000004,Familiar,Original,Frequent,5,Original Frequent
0.3697677849,Familiar,Original,Frequent,6,Original Frequent
0.39764428793822926,Familiar,Original,Frequent,7,Original Frequent
0.46322697372584065,Familiar,Original,Frequent,8,Original Frequent
0.485359006994279,Familiar,Original,Frequent,9,Original Frequent
0.5120772509171811,Familiar,Original,Frequent,10,Original Frequent
0.570733694655285,Familiar,Original,Frequent,11,Original Frequent
0.5917834463312456,Familiar,Original,Frequent,12,Original Frequent
0.5628856657386309,Familiar,Original,Frequent,13,Original Frequent
0.5592436935745182,Familiar,Original,Frequent,14,Original Frequent
0.5458653914403132,Familiar,Original,Frequent,15,Original Frequent
0.6266701466349989,Familiar,Original,Frequent,16,Original Frequent
0.6470091030868774,Familiar,Original,Frequent,17,Original Frequent
0.6481664830838967,Familiar,Original,Frequent,18,Original Frequent
0.6100704716360534,Familiar,Original,Frequent,19,Original Frequent
0.6309732447592605,Familiar,Original,Frequent,20,Original Frequent
0.6274283189339664,Familiar,Original,Frequent,21,Original Frequent
0.6582693645077745,Familiar,Original,Frequent,22,Original Frequent
0.6732688002060911,Familiar,Original,Frequent,23,Original Frequent
0.6905405518714287,Familiar,Original,Frequent,24,Original Frequent
0.6713926267457018,Familiar,Original,Frequent,25,Original Frequent
0.6688967224688644,Familiar,Original,Frequent,26,Original Frequent
0.642203686075357,Familiar,Original,Frequent,27,Original Frequent
0.6526866629899668,Familiar,Original,Frequent,28,Original Frequent
0.6446378896479799,Familiar,Original,Frequent,29,Original Frequent
0.621107893381798,Familiar,Original,Frequent,30,Original Frequent
0.6187956705479727,Familiar,Original,Frequent,31,Original Frequent
0.6164995920685613,Familiar,Original,Frequent,32,Original Frequent
0.5638923425185329,Familiar,Original,Frequent,33,Original Frequent
0.5519924205324176,Familiar,Original,Frequent,34,Original Frequent
0.5719953781122391,Familiar,Original,Frequent,35,Original Frequent
0.5736840477054781,Familiar,Original,Frequent,36,Original Frequent
0.5732864390836482,Familiar,Original,Frequent,37,Original Frequent
0.5979022214018639,Familiar,Original,Frequent,38,Original Frequent
0.613352400897121,Familiar,Original,Frequent,39,Original Frequent
0.6615286035423129,Familiar,Original,Frequent,40,Original Frequent
0.6628012743811055,Familiar,Original,Frequent,41,Original Frequent
0.6735376765001795,Familiar,Original,Frequent,42,Original Frequent
0.6633016432584238,Familiar,Original,Frequent,43,Original Frequent
0.6813382560625909,Familiar,Original,Frequent,44,Original Frequent
0.6791041343323462,Familiar,Original,Frequent,45,Original Frequent
0.6592853534188334,Familiar,Original,Frequent,46,Original Frequent
0.6365940819736574,Familiar,Original,Frequent,47,Original Frequent
0.6759779288063406,Familiar,Original,Frequent,48,Original Frequent
0.6811329227467611,Familiar,Original,Frequent,49,Original Frequent
0.710472832584956,Familiar,Original,Frequent,50,Original Frequent
0.7361231090451404,Familiar,Original,Frequent,51,Original Frequent
0.6519607566017684,Familiar,Original,Frequent,52,Original Frequent
0.6323894600955826,Familiar,Original,Frequent,53,Original Frequent
0.611097815021923,Familiar,Original,Frequent,54,Original Frequent
0.6128569426918984,Familiar,Original,Frequent,55,Original Frequent
0.5764767691769787,Familiar,Original,Frequent,56,Original Frequent
0.5695484527095247,Familiar,Original,Frequent,57,Original Frequent
0.5700491871217537,Familiar,Original,Frequent,58,Original Frequent
0.581176632861152,Familiar,Original,Frequent,59,Original Frequent
0.5984534548852751,Familiar,Original,Frequent,60,Original Frequent
0.5953753352527383,Familiar,Original,Frequent,61,Original Frequent
0.6524483713010639,Familiar,Original,Frequent,62,Original Frequent
0.6420908156278994,Familiar,Original,Frequent,63,Original Frequent
0.6257405640743708,Familiar,Original,Frequent,64,Original Frequent
0.6370617615184568,Familiar,Original,Frequent,65,Original Frequent
0.6554132076824677,Familiar,Original,Frequent,66,Original Frequent
0.6660698269077141,Familiar,Original,Frequent,67,Original Frequent
0.6925629344844775,Familiar,Original,Frequent,68,Original Frequent
0.652977346918475,Familiar,Original,Frequent,69,Original Frequent
0.6610331632893378,Familiar,Original,Frequent,70,Original Frequent
0.660045897197812,Familiar,Original,Frequent,71,Original Frequent
0.6506656588523392,Familiar,Original,Frequent,72,Original Frequent
0.6260389180837331,Familiar,Original,Frequent,73,Original Frequent
0.6756685847037255,Familiar,Original,Frequent,74,Original Frequent
0.7030897835364852,Familiar,Original,Frequent,75,Original Frequent
0.7169781214465919,Familiar,Original,Frequent,76,Original Frequent
0.6597387072028723,Familiar,Original,Frequent,77,Original Frequent
0.6218178155612994,Familiar,Original,Frequent,78,Original Frequent
0.5939670436389338,Familiar,Original,Frequent,79,Original Frequent
0.5768652436202566,Familiar,Original,Frequent,80,Original Frequent
0.5802271344622287,Familiar,Original,Frequent,81,Original Frequent
0.544855991838626,Familiar,Original,Frequent,82,Original Frequent
0.5248525613693209,Familiar,Original,Frequent,83,Original Frequent
0.48285795471621873,Familiar,Original,Frequent,84,Original Frequent
0.46259166725251993,Familiar,Original,Frequent,85,Original Frequent
0.5322804199736957,Familiar,Original,Frequent,86,Original Frequent
0.5432556017223651,Familiar,Original,Frequent,87,Original Frequent
0.5538013745033489,Familiar,Original,Frequent,88,Original Frequent
0.5580587046688172,Familiar,Original,Frequent,89,Original Frequent
0.584597251729055,Familiar,Original,Frequent,90,Original Frequent
0.6077231473592999,Familiar,Original,Frequent,91,Original Frequent
0.6104100703184012,Familiar,Original,Frequent,92,Original Frequent
0.663651228030916,Familiar,Original,Frequent,93,Original Frequent
0.6787288610395684,Familiar,Original,Frequent,94,Original Frequent
0.5872679130786345,Familiar,Original,Frequent,95,Original Frequent
0.5878961875004516,Familiar,Original,Frequent,96,Original Frequent
0.6095096349807632,Familiar,Original,Frequent,97,Original Frequent
0.6138496129204749,Familiar,Original,Frequent,98,Original Frequent
0.6069541732535729,Familiar,Original,Frequent,99,Original Frequent
0.6451762728004385,Familiar,Original,Frequent,100,Original Frequent
0.6768167476759361,Familiar,Original,Frequent,101,Original Frequent
0.6595925651243569,Familiar,Original,Frequent,102,Original Frequent
0.6617288215180123,Familiar,Original,Frequent,103,Original Frequent
0.6477499658583115,Familiar,Original,Frequent,104,Original Frequent
0.6625361508732457,Familiar,Original,Frequent,105,Original Frequent
0.6521715093960407,Familiar,Original,Frequent,106,Original Frequent
0.6470933256010872,Familiar,Original,Frequent,107,Original Frequent
0.5978400563646239,Familiar,Original,Frequent,108,Original Frequent
0.590664373725484,Familiar,Original,Frequent,109,Original Frequent
0.6225319193944067,Familiar,Original,Frequent,110,Original Frequent
0.6010946607679251,Familiar,Original,Frequent,111,Original Frequent
0.6148690749811416,Familiar,Original,Frequent,112,Original Frequent
0.6437249827558977,Familiar,Original,Frequent,113,Original Frequent
0.6461997758239777,Familiar,Original,Frequent,114,Original Frequent
0.6256497909575673,Familiar,Original,Frequent,115,Original Frequent
0.6425558271029994,Familiar,Original,Frequent,116,Original Frequent
0.6598780649500838,Familiar,Original,Frequent,117,Original Frequent
0.6330377441559811,Familiar,Original,Frequent,118,Original Frequent
0.6118159736584352,Familiar,Original,Frequent,119,Original Frequent
0.6634662784525227,Familiar,Original,Frequent,120,Original Frequent
0.1,Familiar,Novel,Frequent,1,Novel Frequent
0.15666666666666668,Familiar,Novel,Frequent,2,Novel Frequent
0.20648333333333335,Familiar,Novel,Frequent,3,Novel Frequent
0.25312255833333336,Familiar,Novel,Frequent,4,Novel Frequent
0.3121176375,Familiar,Novel,Frequent,5,Novel Frequent
0.27356117865,Familiar,Novel,Frequent,6,Novel Frequent
0.28786957958822923,Familiar,Novel,Frequent,7,Novel Frequent
0.31658520157034065,Familiar,Novel,Frequent,8,Novel Frequent
0.31907957284810395,Familiar,Novel,Frequent,9,Novel Frequent
0.30379234743108485,Familiar,Novel,Frequent,10,Novel Frequent
0.3548343557656417,Familiar,Novel,Frequent,11,Novel Frequent
0.3589642383250833,Familiar,Novel,Frequent,12,Novel Frequent
0.36321721982611943,Familiar,Novel,Frequent,13,Novel Frequent
0.3436047184222218,Familiar,Novel,Frequent,14,Novel Frequent
0.33022641628801686,Familiar,Novel,Frequent,15,Novel Frequent
0.38275438287768293,Familiar,Novel,Frequent,16,Novel Frequent
0.3942175723777382,Familiar,Novel,Frequent,17,Novel Frequent
0.3936036786688376,Familiar,Novel,Frequent,18,Novel Frequent
0.3995511794197977,Familiar,Novel,Frequent,19,Novel Frequent
0.40834386825038704,Familiar,Novel,Frequent,20,Novel Frequent
0.3969273876348913,Familiar,Novel,Frequent,21,Novel Frequent
0.4277684332086995,Familiar,Novel,Frequent,22,Novel Frequent
